,jobID,agency,businessTitle,#ofPositions,jobCategory,salaryRangeFrom,salaryRangeTo,workLocation1
488,383673,DEPARTMENT OF TRANSPORTATION,STOCK WORKER 2,1,Building Operations & Maintenance,34350.0,51360.0,55 Water St Ny Ny
489,383826,DEPARTMENT OF TRANSPORTATION,Dockbuilder,8,Building Operations & Maintenance,386.8,386.8,"1 Bay Street, Staten Island, NY 10301"
490,383826,DEPARTMENT OF TRANSPORTATION,Dockbuilder,8,Building Operations & Maintenance,386.8,386.8,"1 Bay Street, Staten Island, NY 10301"
491,383833,OFFICE OF MANAGEMENT & BUDGET,Analyst  Administration for Childrenâ€™s Services,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",45491.0,68244.0,255 Greenwich Street
492,383833,OFFICE OF MANAGEMENT & BUDGET,Analyst  Administration for Childrenâ€™s Services,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",45491.0,68244.0,255 Greenwich Street
493,383958,DEPT OF INFO TECH & TELECOMM,Technical Architect/Senior Programmer Analyst,1,"Technology, Data & Innovation",56990.0,125000.0,"New York, NY"
494,383958,DEPT OF INFO TECH & TELECOMM,Technical Architect/Senior Programmer Analyst,1,"Technology, Data & Innovation",56990.0,125000.0,"New York, NY"
495,383961,DEPT OF INFO TECH & TELECOMM,iOS Mobile Application Developer,1,"Technology, Data & Innovation",96020.0,110423.0,"Brooklyn, NY"
496,383961,DEPT OF INFO TECH & TELECOMM,iOS Mobile Application Developer,1,"Technology, Data & Innovation",96020.0,110423.0,"Brooklyn, NY"
497,384016,DEPT OF INFO TECH & TELECOMM,.NET Developer/Programmer Analyst,1,"Technology, Data & Innovation",56990.0,110000.0,"Manhattan, NY"
498,384016,DEPT OF INFO TECH & TELECOMM,.NET Developer/Programmer Analyst,1,"Technology, Data & Innovation",56990.0,110000.0,"Manhattan, NY"
499,384111,OFF OF PAYROLL ADMINISTRATION,Union Deduction Analyst,2,"Finance, Accounting, & Procurement Policy, Research & Analysis",58152.0,74479.0,"5 Manhattan West, NY, NY 10001"
500,384158,DEPT OF DESIGN & CONSTRUCTION,Civil Engineer,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
501,384158,DEPT OF DESIGN & CONSTRUCTION,Civil Engineer,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
502,384252,DEPARTMENT OF SANITATION,Laboratory Associate I,1,Health,42198.0,48033.0,"44 Beaver St., N.Y."
503,384252,DEPARTMENT OF SANITATION,Laboratory Associate I,1,Health,42198.0,48033.0,"44 Beaver St., N.Y."
504,384363,DEPARTMENT OF TRANSPORTATION,Highway Transportation Specialist,2,"Policy, Research & Analysis",72476.0,106222.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
505,384363,DEPARTMENT OF TRANSPORTATION,Highway Transportation Specialist,2,"Policy, Research & Analysis",72476.0,106222.0,"34-02 Queens Boulevard Long Island City, N.Y. 11101"
506,384392,HUMAN RIGHTS COMMISSION,Agency Attorney 1,4,Legal Affairs,58716.0,67523.0,VARIOUS
507,384392,HUMAN RIGHTS COMMISSION,Agency Attorney 1,4,Legal Affairs,58716.0,67523.0,VARIOUS
508,384394,HUMAN RIGHTS COMMISSION,Agency Attorney 2,2,Legal Affairs,66326.0,76275.0,VARIOUS
509,384394,HUMAN RIGHTS COMMISSION,Agency Attorney 2,2,Legal Affairs,66326.0,76275.0,VARIOUS
510,384422,DEPT OF DESIGN & CONSTRUCTION,Director of Internal Audit,1,Legal Affairs,56990.0,156829.0,"30-30 Thomson Ave,  Long Island City, NY 11101"
511,384422,DEPT OF DESIGN & CONSTRUCTION,Director of Internal Audit,1,Legal Affairs,56990.0,156829.0,"30-30 Thomson Ave,  Long Island City, NY 11101"
512,384431,DEPT OF ENVIRONMENT PROTECTION,Record Management Officer,1,"Technology, Data & Innovation",59678.0,85304.0,59-17 Junction Blvd Corona Ny
513,384431,DEPT OF ENVIRONMENT PROTECTION,Record Management Officer,1,"Technology, Data & Innovation",59678.0,85304.0,59-17 Junction Blvd Corona Ny
514,384459,DEPARTMENT OF TRANSPORTATION,Safety & Equipment Training Specialist,1,"Administration & Human Resources Public Safety, Inspections, & Enforcement",54409.0,73124.0,55 Water St Ny Ny
515,384459,DEPARTMENT OF TRANSPORTATION,Safety & Equipment Training Specialist,1,"Administration & Human Resources Public Safety, Inspections, & Enforcement",54409.0,73124.0,55 Water St Ny Ny
516,384525,DEPT OF ENVIRONMENT PROTECTION,Chief of Financial Operations,1,"Finance, Accounting, & Procurement",56990.0,97000.0,"59-17 Junction Blvd, Corona NY"
517,384525,DEPT OF ENVIRONMENT PROTECTION,Chief of Financial Operations,1,"Finance, Accounting, & Procurement",56990.0,97000.0,"59-17 Junction Blvd, Corona NY"
518,384600,HUMAN RIGHTS COMMISSION,SUPERVISING ATTORNEY,1,Legal Affairs,56990.0,95000.0,Various
519,384600,HUMAN RIGHTS COMMISSION,SUPERVISING ATTORNEY,1,Legal Affairs,56990.0,95000.0,Various
520,384883,DEPT OF HEALTH/MENTAL HYGIENE,"Desktop Support Technician,  Bureau of Network Technology Services",1,"Health Technology, Data & Innovation",47797.0,54967.0,Bronx  (Various) Travel may be required
521,384883,DEPT OF HEALTH/MENTAL HYGIENE,"Desktop Support Technician,  Bureau of Network Technology Services",1,"Health Technology, Data & Innovation",47797.0,54967.0,Bronx  (Various) Travel may be required
522,384945,DEPT OF YOUTH & COMM DEV SRVS,Senior Program Manager,1,Constituent Services & Community Programs Social Services,58440.0,70000.0,2 Lafayette Street
523,384970,DEPARTMENT OF INVESTIGATION,Special Counsel and Deputy Inspector General,1,"Legal Affairs Public Safety, Inspections, & Enforcement",80000.0,93866.0,80 Maiden Lane
524,384970,DEPARTMENT OF INVESTIGATION,Special Counsel and Deputy Inspector General,1,"Legal Affairs Public Safety, Inspections, & Enforcement",80000.0,93866.0,80 Maiden Lane
525,385118,DEPT OF INFO TECH & TELECOMM,Assistant General Counsel,1,Legal Affairs,73938.0,108000.0,"Brooklyn, NY"
526,385118,DEPT OF INFO TECH & TELECOMM,Assistant General Counsel,1,Legal Affairs,73938.0,108000.0,"Brooklyn, NY"
527,385124,DEPT OF DESIGN & CONSTRUCTION,Junior Cost Estimator,2,"Finance, Accounting, & Procurement",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
528,385124,DEPT OF DESIGN & CONSTRUCTION,Junior Cost Estimator,2,"Finance, Accounting, & Procurement",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
529,385167,TAXI & LIMOUSINE COMMISSION,Business Intelligence Analyst,1,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",57000.0,61560.0,24-55 Bklyn Qns Expy Woodside
530,385167,TAXI & LIMOUSINE COMMISSION,Business Intelligence Analyst,1,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",57000.0,61560.0,24-55 Bklyn Qns Expy Woodside
531,385249,DEPT OF INFO TECH & TELECOMM,Network Engineer,1,"Technology, Data & Innovation",63178.0,87731.0,"Brooklyn, NY"
532,385249,DEPT OF INFO TECH & TELECOMM,Network Engineer,1,"Technology, Data & Innovation",63178.0,87731.0,"Brooklyn, NY"
533,385305,POLICE DEPARTMENT,Case Management Nurse,1,Health,81653.0,81653.0,"33 Beaver Street, NY, NY - 17th Floor"
534,385305,POLICE DEPARTMENT,Case Management Nurse,1,Health,81653.0,81653.0,"33 Beaver Street, NY, NY - 17th Floor"
535,385306,DEPT OF HEALTH/MENTAL HYGIENE,"Bilingual NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health",1,Health,86194.0,86194.0,90-27 Parsons Blvd
536,385306,DEPT OF HEALTH/MENTAL HYGIENE,"Bilingual NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health",1,Health,86194.0,86194.0,90-27 Parsons Blvd
537,385317,POLICE DEPARTMENT,Case Management Nurse,3,Health,78691.0,78691.0,"33 Beaver Street, NY, NY - 17th Floor"
538,385317,POLICE DEPARTMENT,Case Management Nurse,3,Health,78691.0,78691.0,"33 Beaver Street, NY, NY - 17th Floor"
539,385396,DEPT OF ENVIRONMENT PROTECTION,Supervisor (Water & Sewer Systems),10,Building Operations & Maintenance,61311.0,93583.0,CITYWIDE
540,385505,DEPT OF RECORDS & INFO SERVICE,QUALITY ASSURANCE ANALYST,1,"Technology, Data & Innovation",79564.0,81301.0,"31 Chambers St., N.Y."
541,385505,DEPT OF RECORDS & INFO SERVICE,QUALITY ASSURANCE ANALYST,1,"Technology, Data & Innovation",79564.0,81301.0,"31 Chambers St., N.Y."
542,385602,DEPT OF DESIGN & CONSTRUCTION,Program Executive,1,"Engineering, Architecture, & Planning",52137.0,141865.0,"30 30 Thomson Avenue, LIC, NY"
543,385602,DEPT OF DESIGN & CONSTRUCTION,Program Executive,1,"Engineering, Architecture, & Planning",52137.0,141865.0,"30 30 Thomson Avenue, LIC, NY"
544,385605,DEPT OF INFO TECH & TELECOMM,Senior Monitoring Engineer (Blade Logic),1,"Technology, Data & Innovation",89509.0,110000.0,"Brooklyn, NY"
545,385626,DEPT OF INFO TECH & TELECOMM,Senior Engineer (Linux),1,"Technology, Data & Innovation",96020.0,120863.0,"Brooklyn, NY"
546,385644,DEPT OF DESIGN & CONSTRUCTION,Developer,1,"Technology, Data & Innovation",82884.0,106786.0,"30-30 Thomson Avenue, LIC, NY"
547,385644,DEPT OF DESIGN & CONSTRUCTION,Developer,1,"Technology, Data & Innovation",82884.0,106786.0,"30-30 Thomson Avenue, LIC, NY"
548,385663,DEPT OF DESIGN & CONSTRUCTION,Senior Project Manager,1,"Engineering, Architecture, & Planning",65783.0,95270.0,"30-30 Thomson Avenue, LIC, NY"
549,385663,DEPT OF DESIGN & CONSTRUCTION,Senior Project Manager,1,"Engineering, Architecture, & Planning",65783.0,95270.0,"30-30 Thomson Avenue, LIC, NY"
550,385692,TAXI & LIMOUSINE COMMISSION,Strategic Initiatives Analyst,1,"Policy, Research & Analysis",50000.0,54000.0,"33 Beaver St, New York Ny"
551,385692,TAXI & LIMOUSINE COMMISSION,Strategic Initiatives Analyst,1,"Policy, Research & Analysis",50000.0,54000.0,"33 Beaver St, New York Ny"
552,385771,DEPT OF DESIGN & CONSTRUCTION,CADD Technician,1,"Public Safety, Inspections, & Enforcement",55416.0,63728.0,"30-30 Thomson Avenue, LIC, NY"
553,385771,DEPT OF DESIGN & CONSTRUCTION,CADD Technician,1,"Public Safety, Inspections, & Enforcement",55416.0,63728.0,"30-30 Thomson Avenue, LIC, NY"
554,385796,DEPT OF DESIGN & CONSTRUCTION,Safety Code Compliance Auditor,1,"Public Safety, Inspections, & Enforcement",54409.0,73124.0,"30-30 Thomson Avenue, LIC, NY"
555,385796,DEPT OF DESIGN & CONSTRUCTION,Safety Code Compliance Auditor,1,"Public Safety, Inspections, & Enforcement",54409.0,73124.0,"30-30 Thomson Avenue, LIC, NY"
556,385817,DEPT OF INFO TECH & TELECOMM,Portal Support Engineer,2,"Technology, Data & Innovation",89509.0,110000.0,"Brooklyn, NY"
557,385836,DEPT OF DESIGN & CONSTRUCTION,Electrical Engineer,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
558,385836,DEPT OF DESIGN & CONSTRUCTION,Electrical Engineer,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
559,385915,DEPT OF INFO TECH & TELECOMM,Senior Hardware Engineer,1,"Technology, Data & Innovation",82884.0,100309.0,"Brooklyn, NY"
560,386076,DEPT OF DESIGN & CONSTRUCTION,Resident Engineer,8,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
561,386076,DEPT OF DESIGN & CONSTRUCTION,Resident Engineer,8,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
562,386146,DEPT OF INFO TECH & TELECOMM,Cybersecurity Incident Commander,3,"Technology, Data & Innovation",69940.0,185000.0,"New York, NY"
563,386146,DEPT OF INFO TECH & TELECOMM,Cybersecurity Incident Commander,3,"Technology, Data & Innovation",69940.0,185000.0,"New York, NY"
564,386340,OFF OF PAYROLL ADMINISTRATION,Help Desk Representative,1,"Policy, Research & Analysis",31893.0,47515.0,"5 Manhattan West, NY, NY  10001"
565,386446,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,2,"Engineering, Architecture, & Planning",52137.0,141865.0,"30-30 Thomson Avenue, LIC, NY"
566,386446,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,2,"Engineering, Architecture, & Planning",52137.0,141865.0,"30-30 Thomson Avenue, LIC, NY"
567,386535,DEPT OF HEALTH/MENTAL HYGIENE,"Early Childhood Education Consultant, Bureau of Childcare",1,"Health Public Safety, Inspections, & Enforcement",64507.0,80117.64,Citywide (Travel may be required)
568,386535,DEPT OF HEALTH/MENTAL HYGIENE,"Early Childhood Education Consultant, Bureau of Childcare",1,"Health Public Safety, Inspections, & Enforcement",64507.0,80117.64,Citywide (Travel may be required)
569,386592,TAXI & LIMOUSINE COMMISSION,Sr. Education Program Analyst,1,"Policy, Research & Analysis",57000.0,61560.0,"33 Beaver St, New York Ny"
570,386592,TAXI & LIMOUSINE COMMISSION,Sr. Education Program Analyst,1,"Policy, Research & Analysis",57000.0,61560.0,"33 Beaver St, New York Ny"
571,386603,DEPT OF INFO TECH & TELECOMM,Public Safety IT Master Scheduler,1,"Technology, Data & Innovation",89509.0,110000.0,"Brooklyn, NY"
572,386603,DEPT OF INFO TECH & TELECOMM,Public Safety IT Master Scheduler,1,"Technology, Data & Innovation",89509.0,110000.0,"Brooklyn, NY"
573,386681,DEPT OF DESIGN & CONSTRUCTION,Senior Project Executive,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue, LIC, NY"
574,386681,DEPT OF DESIGN & CONSTRUCTION,Senior Project Executive,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue, LIC, NY"
575,386699,DEPT OF DESIGN & CONSTRUCTION,Senior Project Executive,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue,  LIC, NY"
576,386699,DEPT OF DESIGN & CONSTRUCTION,Senior Project Executive,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue,  LIC, NY"
577,386757,DEPT OF ENVIRONMENT PROTECTION,Director of Upstate Operations,1,"Technology, Data & Innovation",55590.0,150371.0,"71 Smith Ave Kingston, NY 12407"
578,386757,DEPT OF ENVIRONMENT PROTECTION,Director of Upstate Operations,1,"Technology, Data & Innovation",55590.0,150371.0,"71 Smith Ave Kingston, NY 12407"
579,386801,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Nurse, Bureau of School Health/SH Nursing Services & Prof Dev",30,Health,40.79,40.79,Citywide (Travel may be required)
580,386801,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Nurse, Bureau of School Health/SH Nursing Services & Prof Dev",30,Health,40.79,40.79,Citywide (Travel may be required)
581,386805,DEPT OF HEALTH/MENTAL HYGIENE,Junior Public Health Nurse - Bureau of School Health/SH Nursing Services & Prof Dev,70,Health,40.48,40.48,Citywide -travel may be required
582,386805,DEPT OF HEALTH/MENTAL HYGIENE,Junior Public Health Nurse - Bureau of School Health/SH Nursing Services & Prof Dev,70,Health,40.48,40.48,Citywide -travel may be required
583,386807,DEPT OF HEALTH/MENTAL HYGIENE,"Junior Public Health Nurse, Bureau of School Health",30,Health,40.48,40.48,Citywide -travel may be required
584,386807,DEPT OF HEALTH/MENTAL HYGIENE,"Junior Public Health Nurse, Bureau of School Health",30,Health,40.48,40.48,Citywide -travel may be required
585,386903,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Nurse, Bureau of School Health",70,Health,40.79,40.79,Citywide (Travel may be required)
586,386903,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Nurse, Bureau of School Health",70,Health,40.79,40.79,Citywide (Travel may be required)
587,387029,DEPT OF DESIGN & CONSTRUCTION,Assistant Director,3,Constituent Services & Community Programs,52524.0,81535.0,"30-30 Thomson Avenue, LIC, NY"
588,387029,DEPT OF DESIGN & CONSTRUCTION,Assistant Director,3,Constituent Services & Community Programs,52524.0,81535.0,"30-30 Thomson Avenue, LIC, NY"
589,387034,BOARD OF CORRECTION,IT Systems Support Engineer,1,"Technology, Data & Innovation Policy, Research & Analysis",89509.0,102936.0,Downtown Manhattan offices and Rikerâ€™s Island office
590,387034,BOARD OF CORRECTION,IT Systems Support Engineer,1,"Technology, Data & Innovation Policy, Research & Analysis",89509.0,102936.0,Downtown Manhattan offices and Rikerâ€™s Island office
591,387155,DEPARTMENT OF SANITATION,AUDITOR (ELECTRICAL),1,"Engineering, Architecture, & Planning",65783.0,95270.0,"44 Beaver Street, Room 301"
592,387155,DEPARTMENT OF SANITATION,AUDITOR (ELECTRICAL),1,"Engineering, Architecture, & Planning",65783.0,95270.0,"44 Beaver Street, Room 301"
593,387268,DEPT OF ENVIRONMENT PROTECTION,Assistant General Counsel,1,Legal Affairs,73938.0,108000.0,"100 Gold Street, New York, NY"
594,387268,DEPT OF ENVIRONMENT PROTECTION,Assistant General Counsel,1,Legal Affairs,73938.0,108000.0,"100 Gold Street, New York, NY"
595,387303,DEPARTMENT OF SANITATION,Associate Project Manager III,1,"Engineering, Architecture, & Planning",87490.0,118610.0,"44 Beaver St., N.Y."
596,387303,DEPARTMENT OF SANITATION,Associate Project Manager III,1,"Engineering, Architecture, & Planning",87490.0,118610.0,"44 Beaver St., N.Y."
597,387413,DEPT OF DESIGN & CONSTRUCTION,Architect,3,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
598,387413,DEPT OF DESIGN & CONSTRUCTION,Architect,3,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
599,387426,DEPT OF DESIGN & CONSTRUCTION,Mechanical Engineer,2,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
600,387426,DEPT OF DESIGN & CONSTRUCTION,Mechanical Engineer,2,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
601,387444,POLICE DEPARTMENT,MEDIA SERVICES TECHNICIAN,2,"Technology, Data & Innovation",39841.0,52045.0,"100 Centre Street, N.Y., NY"
602,387444,POLICE DEPARTMENT,MEDIA SERVICES TECHNICIAN,2,"Technology, Data & Innovation",39841.0,52045.0,"100 Centre Street, N.Y., NY"
603,387447,DEPT OF DESIGN & CONSTRUCTION,Application Support Specialist,1,"Technology, Data & Innovation",79564.0,99161.0,"30-30 Thomson Avenue, LIC, NY"
604,387447,DEPT OF DESIGN & CONSTRUCTION,Application Support Specialist,1,"Technology, Data & Innovation",79564.0,99161.0,"30-30 Thomson Avenue, LIC, NY"
605,387470,DEPT OF ENVIRONMENT PROTECTION,AGENCY COUNSEL,1,Legal Affairs,73938.0,95000.0,59-17 Junction Blvd Corona NY 11373
606,387470,DEPT OF ENVIRONMENT PROTECTION,AGENCY COUNSEL,1,Legal Affairs,73938.0,95000.0,59-17 Junction Blvd Corona NY 11373
607,387489,DEPT OF ENVIRONMENT PROTECTION,Division Chief of Engineering,1,"Engineering, Architecture, & Planning",69940.0,186555.0,"96-05 Horace Harding Expressway, 2nd floor Corona, NY 11368"
608,387489,DEPT OF ENVIRONMENT PROTECTION,Division Chief of Engineering,1,"Engineering, Architecture, & Planning",69940.0,186555.0,"96-05 Horace Harding Expressway, 2nd floor Corona, NY 11368"
609,387508,DEPARTMENT OF INVESTIGATION,Deputy Inspector General,1,"Public Safety, Inspections, & Enforcement",88651.0,93866.0,80 Maiden Lane
610,387508,DEPARTMENT OF INVESTIGATION,Deputy Inspector General,1,"Public Safety, Inspections, & Enforcement",88651.0,93866.0,80 Maiden Lane
611,387518,POLICE DEPARTMENT,SUMMER COLLEGE INTERN,100,"Administration & Human Resources Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Finance, Accounting, & Procurement Health Technology, Data & Innovation Legal Affairs Building Operations & Maintenance Policy, Research & Analysis",15.0,17.5,WORK LOCATIONS AVAILABLE - Queens - Brooklyn - Manhattan - Bronx
612,387518,POLICE DEPARTMENT,SUMMER COLLEGE INTERN,100,"Administration & Human Resources Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Finance, Accounting, & Procurement Health Technology, Data & Innovation Legal Affairs Building Operations & Maintenance Policy, Research & Analysis",15.0,17.5,WORK LOCATIONS AVAILABLE - Queens - Brooklyn - Manhattan - Bronx
